,Unnamed: 0,imagen_url,Titulo_casa,direccion_casa,tamaño_casa,habitaciones_casa,Precio_Casa,habitaciones_categoricas
1127,1127,https://http2.mlstatic.com/D_NQ_NP_632880-MCO69287497566_052023-W.jpg,Casa Unifamiliar Robledo Santa Maria Medellin,"Robledo Santa Maria, Medellín, Antioquia",80.0,2,-0.7661913483552507,2 habitaciones
1128,1128,https://http2.mlstatic.com/D_NQ_NP_999668-MCO54974063612_042023-W.jpg,Casa En Manrique Santa Cecilia Para La Venta,"Manrique, Medellín, Antioquia, Colombia, Manrique Oriental, Medellín, Antioquia",47.0,2,-0.7988512611676124,2 habitaciones
1129,1129,https://http2.mlstatic.com/D_NQ_NP_981107-MCO52710224549_122022-W.jpg,Casa En San Joaquin,"San Joaquín, Medellín, Antioquia",128.0,5,-0.6165000812985931,5 habitaciones
1130,1130,https://http2.mlstatic.com/D_NQ_NP_790258-MCO53109887476_122022-W.jpg,Casa En Venta En El Poblado ,"Las Palmas, Medellín, Antioquia",900.0,6,2.965203690457069,6 o más habitaciones
1131,1131,https://http2.mlstatic.com/D_NQ_NP_725250-MCO49764855394_042022-W.jpg,Venta Excelente Casa 3 Niveles Área 74 Mt Unidad Cerrada Sencilla,"Carrera 75da #2b Sur, Medellín, Antioquia, Colombia, Belén La Mota, Medellín, Antioquia",74.0,4,-0.6377290246266282,4 habitaciones
1132,1132,https://http2.mlstatic.com/D_NQ_NP_705854-MCO50311243639_062022-W.jpg,"Venta De Espectacular Casa Moderna Y Domotizada, Alto De Las Palmas ","Poblado Alto De Las Palmas, Medellín, Antioquia",432.0,3,1.0600421097359722,3 habitaciones
1133,1133,https://http2.mlstatic.com/D_NQ_NP_715958-MCO69317138858_052023-W.jpg,Casa Venta Robledo Unidad Cerrada Precio De Oferta,"Robledo, Medellín, Antioquia",110.0,4,-0.6382733565068341,4 habitaciones
1134,1134,https://http2.mlstatic.com/D_NQ_NP_771973-MCO53713567403_022023-W.jpg,Venta De Casa En El Poblado,"El Poblado, Medellín, Antioquia",970.0,7,3.0740700664982747,6 o más habitaciones
1135,1135,https://http2.mlstatic.com/D_NQ_NP_795652-MCO69117633099_042023-W.jpg,Casa Para La Venta En El Barrio Buenos Aires,"Buenos Aires, Medellín, Antioquia, Colombia, Buenos Aires, Medellín, Antioquia",64.0,3,-0.7199231385377384,3 habitaciones
1136,1136,https://http2.mlstatic.com/D_NQ_NP_970398-MCO52940041516_122022-W.jpg,"Casa El Poblado, La Calera, Medellín (pagar Con Crypto)","El Poblado, Medellín, Antioquia",700.0,4,2.6930377503540552,4 habitaciones
1137,1137,https://http2.mlstatic.com/D_NQ_NP_704074-MCO49412737987_032022-W.jpg,Se Vende Casa Comercial Y Familiar En El Sector De Villa Nueva ,"Medellín, Antioquia, Colombia, Boston, Medellín, Antioquia",231.0,5,-0.6028917842934424,5 habitaciones
1138,1138,https://http2.mlstatic.com/D_NQ_NP_807026-MCO53611023434_022023-W.jpg,Casa Venta La Estrella La Ferreria,"Colombia / Antioquia / La Estrella / La Ferreria, Medellín, Antioquia",77.0,3,-0.7199231385377384,3 habitaciones
1139,1139,https://http2.mlstatic.com/D_NQ_NP_602712-MCO69313758140_052023-W.jpg,Venta De Casa Campestre En Sector Tesoro Poblado,"El Poblado, Medellín, Antioquia",136.0,3,-0.398767329216182,3 habitaciones
1140,1140,https://http2.mlstatic.com/D_NQ_NP_838291-MCO69876278831_062023-W.jpg,Venta Casa Belén Malibú Medellín Primer Piso,"Cra. 67 #32b36, Medellín, Belén, Medellín, Antioquia, Colombia, Belén, Medellín, Antioquia",179.0,5,-0.4913037488512067,5 habitaciones
1141,1141,https://http2.mlstatic.com/D_NQ_NP_749174-MCO50928700645_072022-W.jpg,"Venta De Casa Remodelada En El Poblado, El Tesoro","Calle 9a Sur #11, Medellín, Antioquia, Colombia, El Tesoro, Medellín, Antioquia",528.0,4,1.2233416737977805,4 habitaciones
1142,1142,https://http2.mlstatic.com/D_NQ_NP_896927-MCO53912423887_022023-W.jpg,Vendo Casa Medellin Poblado (también Recibo Criptomonedas),"El Poblado, Medellín, Antioquia",521.0,4,0.5157102295299445,4 habitaciones
1143,1143,https://http2.mlstatic.com/D_NQ_NP_868263-MCO70045978708_062023-W.jpg,Venta De Casa En Medellín Barrio Robledo Urb. Las Cometas,"Las Cometas, Aures I, Medellín, Antioquia, Colombia, Robledo, Medellín, Antioquia",89.0,3,-0.6829085706837285,3 habitaciones
1144,1144,https://http2.mlstatic.com/D_NQ_NP_834168-MCO53146965492_012023-W.jpg,Vendo Casa Medellin Poblado (también Recibo Criptomonedas),"El Poblado, Medellín, Antioquia",390.0,5,0.10746131937542372,5 habitaciones
1145,1145,https://http2.mlstatic.com/D_NQ_NP_881959-MCO69359674552_052023-W.jpg,Venta De Casa En Medellín - Corregimiento San Antonio De Prado,"Cl. 42 Sur #65a-70, San Antonio De Prado, Medellín, Antioquia, Colombia, San Antonio De Prado, Medellín, Antioquia",76.0,3,-0.6845415663243465,3 habitaciones
1146,1146,https://http2.mlstatic.com/D_NQ_NP_933262-MCO54007833209_022023-W.jpg,Casa En Venta  Buenos Aires ,"Buenos Aires, Medellín, Antioquia, Colombia, Buenos Aires, Medellín, Antioquia",103.0,3,-0.6763765881212561,3 habitaciones
1147,1147,https://http2.mlstatic.com/D_NQ_NP_863520-MCO52710622162_122022-W.jpg,"Venta Casa, Barrio Bostón, Medellín.","Boston, Medellín, Antioquia",269.0,5,-0.398767329216182,5 habitaciones
1148,1148,https://http2.mlstatic.com/D_NQ_NP_991287-MCO70041498910_062023-W.jpg,"Venta De Casa En El Poblado, Medellín Antioquia ","San Lucas, Medellín, Antioquia",139.0,3,-0.41509728562236287,3 habitaciones
1149,1149,https://http2.mlstatic.com/D_NQ_NP_602266-MCO69324874241_052023-W.jpg,Casa Unidad Cerrada Poblado 250 Mts,"El Poblado/ Suroriente, Medellín, Antioquia",250.0,3,-0.3552752119877204,3 habitaciones
1150,1150,https://http2.mlstatic.com/D_NQ_NP_743847-MCO70177703357_062023-W.jpg,Casa Unifamiliar En Venta Calasanz Medellin (n),"Calasanz, Medellín, Antioquia",120.0,3,-0.5239636616635683,3 habitaciones
1151,1151,https://http2.mlstatic.com/D_NQ_NP_986887-MCO50225187974_062022-W.jpg,Venta Casa En Prado Centro,"Prado Centro, Medellín, Antioquia",164.0,7,-0.6110567624965328,6 o más habitaciones
1152,1152,https://http2.mlstatic.com/D_NQ_NP_632005-MCO71250238977_082023-W.jpg,Venta De Casa En Medellin San Cristobal 1.100 Metros De Lote,"San Cristóbal, Medellín, Antioquia",200.0,3,-0.41509728562236287,3 habitaciones
1153,1153,https://http2.mlstatic.com/D_NQ_NP_728084-MCO71236551994_082023-W.jpg,Casa En Venta En Belen Los Alpes,"Belén, Medellín, Antioquia",151.0,3,-0.5838401684862314,3 habitaciones
1154,1154,https://http2.mlstatic.com/D_NQ_NP_814420-MCO71116170126_082023-W.jpg,Se Vende Casa Duplex En Santa Monica ,"Tv. 38 #89a-24, Cristóbal, Medellín, Antioquia, Colombia, Santa Mónica, Medellín, Antioquia",174.0,3,-0.43687056083060394,3 habitaciones
1155,1155,https://http2.mlstatic.com/D_NQ_NP_982844-MCO71299251573_082023-W.jpg,Casa En Venta En Medellín Sector Poblado ,"El Poblado, Medellín, Antioquia",326.0,4,-0.1374880267172887,4 habitaciones
1156,1156,https://http2.mlstatic.com/D_NQ_NP_907033-MCO71174472307_082023-W.jpg,Venta Casa En La America ,"Calle 44a #89-40, El Danubio, Medellín, Antioquia, Colombia, El Danubio, Medellín, Antioquia",182.0,3,-0.5457369368718095,3 habitaciones
1157,1157,https://http2.mlstatic.com/D_NQ_NP_734234-MCO71257636408_082023-W.jpg,Casa Campestre En Venta  Medellín Sector Palmas,"Las Palmas, Medellín, Antioquia",900.0,4,1.0600421097359722,4 habitaciones
1158,1158,https://http2.mlstatic.com/D_NQ_NP_918057-MCO71257585630_082023-W.jpg,Casa En Venta Medellín Sector San Lucas,"San Lucas, Medellín, Antioquia",420.0,4,-0.24635440275849427,4 habitaciones
1159,1159,https://http2.mlstatic.com/D_NQ_NP_901105-MCO71277674193_082023-W.jpg,Casa En Venta Medellin Sector Poblado,"El Poblado, Medellín, Antioquia",600.0,6,1.1689084857771777,6 o más habitaciones
1160,1160,https://http2.mlstatic.com/D_NQ_NP_658027-MCO71257402372_082023-W.jpg,Casa En Venta En Medellín  Sector Carlazanz,"Calazans, Medellín, Antioquia",195.0,4,-0.31167422838321757,4 habitaciones
1161,1161,https://http2.mlstatic.com/D_NQ_NP_724157-MCO71236557412_082023-W.jpg,Casa En Venta En Medellín Sector Palmas,"Las Palmas, Medellín, Antioquia",540.0,3,1.4955076139007943,3 habitaciones
1162,1162,https://http2.mlstatic.com/D_NQ_NP_868683-MCO71236556568_082023-W.jpg,Casa En Venta Medellin Sector Belen La Palma,"Belén La Palma, Medellín, Antioquia",183.0,4,-0.4913037488512067,4 habitaciones
1163,1163,https://http2.mlstatic.com/D_NQ_NP_868439-MCO71155111315_082023-W.jpg,Venta Casa El Nogal Los Almendros ,"Cra. 80a #72, Laureles - Estadio, Medellín, Antioquia, Colombia, Belén Nogal - Los Almendros, Medellín, Antioquia",103.0,3,-0.5522689194342818,3 habitaciones
1164,1164,https://http2.mlstatic.com/D_NQ_NP_934474-MCO71257389416_082023-W.jpg,Casa En Venta Poblado Sector Castropol,"Castropol, Medellín, Antioquia",203.0,3,-0.3824373728100012,3 habitaciones
1165,1165,https://http2.mlstatic.com/D_NQ_NP_736466-MCO71277680371_082023-W.jpg,Casa En Venta En Medellín Sector Robledo,"Robledo, Medellín, Antioquia",131.0,4,-0.5729535308821109,4 habitaciones
1166,1166,https://http2.mlstatic.com/D_NQ_NP_775557-MCO71299267407_082023-W.jpg,Casa En Venta Medellin Sector Poblado,"El Poblado, Medellín, Antioquia",554.0,5,1.5771573959316985,5 habitaciones
1167,1167,https://http2.mlstatic.com/D_NQ_NP_600902-MCO71299088443_082023-W.jpg,Casa Duplex En Venta  Medellin Sector Poblado ,"El Poblado, Medellín, Antioquia",360.0,5,0.025811537344519575,5 habitaciones
1168,1168,https://http2.mlstatic.com/D_NQ_NP_826707-MCO71277672025_082023-W.jpg,Casa En Venta En Medellín Sector Palmas,"Las Palmas, Medellín, Antioquia",3.0,3,1.3322080498389859,3 habitaciones
1169,1169,https://http2.mlstatic.com/D_NQ_NP_743275-MCO71299254927_082023-W.jpg,Casa En Venta Medellin Sector Toscana,"Toscana, Medellín, Antioquia",216.0,5,-0.575675190283141,5 habitaciones
1170,1170,https://http2.mlstatic.com/D_NQ_NP_688748-MCO71299709533_082023-W.jpg,Casa En Venta En Medellin Sector Las Playas,"Las Playas, Medellín, Antioquia",220.0,5,-0.48041711124708614,5 habitaciones
1171,1171,https://http2.mlstatic.com/D_NQ_NP_601104-MCO71277691353_082023-W.jpg,Casa  En Venta Medellin Sector Laureles,"Laureles, Medellín, Antioquia",220.0,7,-0.02862165067608319,6 o más habitaciones
1172,1172,https://http2.mlstatic.com/D_NQ_NP_644676-MCO71209652082_082023-W.jpg,Venta De Casa 90 Metros Segundo Piso En Belen Las Violetas ,"Belén Las Violetas, Medellín, Antioquia",90.0,3,-0.7406077499855674,3 habitaciones
1173,1173,https://http2.mlstatic.com/D_NQ_NP_918753-MCO71209643112_082023-W.jpg,Venta De Casa En San Cristobal Medellin 970 Metros,"San Cristóbal, Medellín, Antioquia",173.0,3,-0.4096539668203026,3 habitaciones
1174,1174,https://http2.mlstatic.com/D_NQ_NP_717727-MCO53442873959_012023-W.jpg,Hermosa Casa Finca En San Cristóbal ,"79q5+r6, Medellín, San Cristóbal, Medellin, Antioquia, Colombia, San Cristóbal, Medellín, Antioquia",130.0,4,-0.6491599941109547,4 habitaciones
1175,1175,https://http2.mlstatic.com/D_NQ_NP_632880-MCO69287497566_052023-W.jpg,Casa Unifamiliar Robledo Santa Maria Medellin,"Robledo Santa Maria, Medellín, Antioquia",80.0,2,-0.7661913483552507,2 habitaciones
1176,1176,https://http2.mlstatic.com/D_NQ_NP_999668-MCO54974063612_042023-W.jpg,Casa En Manrique Santa Cecilia Para La Venta,"Manrique, Medellín, Antioquia, Colombia, Manrique Oriental, Medellín, Antioquia",47.0,2,-0.7988512611676124,2 habitaciones
1177,1177,https://http2.mlstatic.com/D_NQ_NP_981107-MCO52710224549_122022-W.jpg,Casa En San Joaquin,"San Joaquín, Medellín, Antioquia",128.0,5,-0.6165000812985931,5 habitaciones
1178,1178,https://http2.mlstatic.com/D_NQ_NP_790258-MCO53109887476_122022-W.jpg,Casa En Venta En El Poblado ,"Las Palmas, Medellín, Antioquia",900.0,6,2.965203690457069,6 o más habitaciones
1179,1179,https://http2.mlstatic.com/D_NQ_NP_725250-MCO49764855394_042022-W.jpg,Venta Excelente Casa 3 Niveles Área 74 Mt Unidad Cerrada Sencilla,"Carrera 75da #2b Sur, Medellín, Antioquia, Colombia, Belén La Mota, Medellín, Antioquia",74.0,4,-0.6377290246266282,4 habitaciones
1180,1180,https://http2.mlstatic.com/D_NQ_NP_705854-MCO50311243639_062022-W.jpg,"Venta De Espectacular Casa Moderna Y Domotizada, Alto De Las Palmas ","Poblado Alto De Las Palmas, Medellín, Antioquia",432.0,3,1.0600421097359722,3 habitaciones
1181,1181,https://http2.mlstatic.com/D_NQ_NP_715958-MCO69317138858_052023-W.jpg,Casa Venta Robledo Unidad Cerrada Precio De Oferta,"Robledo, Medellín, Antioquia",110.0,4,-0.6382733565068341,4 habitaciones
1182,1182,https://http2.mlstatic.com/D_NQ_NP_771973-MCO53713567403_022023-W.jpg,Venta De Casa En El Poblado,"El Poblado, Medellín, Antioquia",970.0,7,3.0740700664982747,6 o más habitaciones
1183,1183,https://http2.mlstatic.com/D_NQ_NP_795652-MCO69117633099_042023-W.jpg,Casa Para La Venta En El Barrio Buenos Aires,"Buenos Aires, Medellín, Antioquia, Colombia, Buenos Aires, Medellín, Antioquia",64.0,3,-0.7199231385377384,3 habitaciones
1184,1184,https://http2.mlstatic.com/D_NQ_NP_970398-MCO52940041516_122022-W.jpg,"Casa El Poblado, La Calera, Medellín (pagar Con Crypto)","El Poblado, Medellín, Antioquia",700.0,4,2.6930377503540552,4 habitaciones
1185,1185,https://http2.mlstatic.com/D_NQ_NP_704074-MCO49412737987_032022-W.jpg,Se Vende Casa Comercial Y Familiar En El Sector De Villa Nueva ,"Medellín, Antioquia, Colombia, Boston, Medellín, Antioquia",231.0,5,-0.6028917842934424,5 habitaciones
1186,1186,https://http2.mlstatic.com/D_NQ_NP_807026-MCO53611023434_022023-W.jpg,Casa Venta La Estrella La Ferreria,"Colombia / Antioquia / La Estrella / La Ferreria, Medellín, Antioquia",77.0,3,-0.7199231385377384,3 habitaciones
1187,1187,https://http2.mlstatic.com/D_NQ_NP_602712-MCO69313758140_052023-W.jpg,Venta De Casa Campestre En Sector Tesoro Poblado,"El Poblado, Medellín, Antioquia",136.0,3,-0.398767329216182,3 habitaciones
1188,1188,https://http2.mlstatic.com/D_NQ_NP_838291-MCO69876278831_062023-W.jpg,Venta Casa Belén Malibú Medellín Primer Piso,"Cra. 67 #32b36, Medellín, Belén, Medellín, Antioquia, Colombia, Belén, Medellín, Antioquia",179.0,5,-0.4913037488512067,5 habitaciones
1189,1189,https://http2.mlstatic.com/D_NQ_NP_749174-MCO50928700645_072022-W.jpg,"Venta De Casa Remodelada En El Poblado, El Tesoro","Calle 9a Sur #11, Medellín, Antioquia, Colombia, El Tesoro, Medellín, Antioquia",528.0,4,1.2233416737977805,4 habitaciones
1190,1190,https://http2.mlstatic.com/D_NQ_NP_896927-MCO53912423887_022023-W.jpg,Vendo Casa Medellin Poblado (también Recibo Criptomonedas),"El Poblado, Medellín, Antioquia",521.0,4,0.5157102295299445,4 habitaciones
1191,1191,https://http2.mlstatic.com/D_NQ_NP_868263-MCO70045978708_062023-W.jpg,Venta De Casa En Medellín Barrio Robledo Urb. Las Cometas,"Las Cometas, Aures I, Medellín, Antioquia, Colombia, Robledo, Medellín, Antioquia",89.0,3,-0.6829085706837285,3 habitaciones
1192,1192,https://http2.mlstatic.com/D_NQ_NP_834168-MCO53146965492_012023-W.jpg,Vendo Casa Medellin Poblado (también Recibo Criptomonedas),"El Poblado, Medellín, Antioquia",390.0,5,0.10746131937542372,5 habitaciones
1193,1193,https://http2.mlstatic.com/D_NQ_NP_881959-MCO69359674552_052023-W.jpg,Venta De Casa En Medellín - Corregimiento San Antonio De Prado,"Cl. 42 Sur #65a-70, San Antonio De Prado, Medellín, Antioquia, Colombia, San Antonio De Prado, Medellín, Antioquia",76.0,3,-0.6845415663243465,3 habitaciones
1194,1194,https://http2.mlstatic.com/D_NQ_NP_933262-MCO54007833209_022023-W.jpg,Casa En Venta  Buenos Aires ,"Buenos Aires, Medellín, Antioquia, Colombia, Buenos Aires, Medellín, Antioquia",103.0,3,-0.6763765881212561,3 habitaciones
1195,1195,https://http2.mlstatic.com/D_NQ_NP_863520-MCO52710622162_122022-W.jpg,"Venta Casa, Barrio Bostón, Medellín.","Boston, Medellín, Antioquia",269.0,5,-0.398767329216182,5 habitaciones
1196,1196,https://http2.mlstatic.com/D_NQ_NP_991287-MCO70041498910_062023-W.jpg,"Venta De Casa En El Poblado, Medellín Antioquia ","San Lucas, Medellín, Antioquia",139.0,3,-0.41509728562236287,3 habitaciones
1197,1197,https://http2.mlstatic.com/D_NQ_NP_602266-MCO69324874241_052023-W.jpg,Casa Unidad Cerrada Poblado 250 Mts,"El Poblado/ Suroriente, Medellín, Antioquia",250.0,3,-0.3552752119877204,3 habitaciones
1198,1198,https://http2.mlstatic.com/D_NQ_NP_743847-MCO70177703357_062023-W.jpg,Casa Unifamiliar En Venta Calasanz Medellin (n),"Calasanz, Medellín, Antioquia",120.0,3,-0.5239636616635683,3 habitaciones
1199,1199,https://http2.mlstatic.com/D_NQ_NP_986887-MCO50225187974_062022-W.jpg,Venta Casa En Prado Centro,"Prado Centro, Medellín, Antioquia",164.0,7,-0.6110567624965328,6 o más habitaciones
1200,1200,https://http2.mlstatic.com/D_NQ_NP_632005-MCO71250238977_082023-W.jpg,Venta De Casa En Medellin San Cristobal 1.100 Metros De Lote,"San Cristóbal, Medellín, Antioquia",200.0,3,-0.41509728562236287,3 habitaciones
1201,1201,https://http2.mlstatic.com/D_NQ_NP_728084-MCO71236551994_082023-W.jpg,Casa En Venta En Belen Los Alpes,"Belén, Medellín, Antioquia",151.0,3,-0.5838401684862314,3 habitaciones
1202,1202,https://http2.mlstatic.com/D_NQ_NP_814420-MCO71116170126_082023-W.jpg,Se Vende Casa Duplex En Santa Monica ,"Tv. 38 #89a-24, Cristóbal, Medellín, Antioquia, Colombia, Santa Mónica, Medellín, Antioquia",174.0,3,-0.43687056083060394,3 habitaciones
1203,1203,https://http2.mlstatic.com/D_NQ_NP_982844-MCO71299251573_082023-W.jpg,Casa En Venta En Medellín Sector Poblado ,"El Poblado, Medellín, Antioquia",326.0,4,-0.1374880267172887,4 habitaciones
1204,1204,https://http2.mlstatic.com/D_NQ_NP_907033-MCO71174472307_082023-W.jpg,Venta Casa En La America ,"Calle 44a #89-40, El Danubio, Medellín, Antioquia, Colombia, El Danubio, Medellín, Antioquia",182.0,3,-0.5457369368718095,3 habitaciones
1205,1205,https://http2.mlstatic.com/D_NQ_NP_734234-MCO71257636408_082023-W.jpg,Casa Campestre En Venta  Medellín Sector Palmas,"Las Palmas, Medellín, Antioquia",900.0,4,1.0600421097359722,4 habitaciones
1206,1206,https://http2.mlstatic.com/D_NQ_NP_918057-MCO71257585630_082023-W.jpg,Casa En Venta Medellín Sector San Lucas,"San Lucas, Medellín, Antioquia",420.0,4,-0.24635440275849427,4 habitaciones
1207,1207,https://http2.mlstatic.com/D_NQ_NP_901105-MCO71277674193_082023-W.jpg,Casa En Venta Medellin Sector Poblado,"El Poblado, Medellín, Antioquia",600.0,6,1.1689084857771777,6 o más habitaciones
1208,1208,https://http2.mlstatic.com/D_NQ_NP_658027-MCO71257402372_082023-W.jpg,Casa En Venta En Medellín  Sector Carlazanz,"Calazans, Medellín, Antioquia",195.0,4,-0.31167422838321757,4 habitaciones
1209,1209,https://http2.mlstatic.com/D_NQ_NP_724157-MCO71236557412_082023-W.jpg,Casa En Venta En Medellín Sector Palmas,"Las Palmas, Medellín, Antioquia",540.0,3,1.4955076139007943,3 habitaciones
1210,1210,https://http2.mlstatic.com/D_NQ_NP_868683-MCO71236556568_082023-W.jpg,Casa En Venta Medellin Sector Belen La Palma,"Belén La Palma, Medellín, Antioquia",183.0,4,-0.4913037488512067,4 habitaciones
1211,1211,https://http2.mlstatic.com/D_NQ_NP_868439-MCO71155111315_082023-W.jpg,Venta Casa El Nogal Los Almendros ,"Cra. 80a #72, Laureles - Estadio, Medellín, Antioquia, Colombia, Belén Nogal - Los Almendros, Medellín, Antioquia",103.0,3,-0.5522689194342818,3 habitaciones
1212,1212,https://http2.mlstatic.com/D_NQ_NP_934474-MCO71257389416_082023-W.jpg,Casa En Venta Poblado Sector Castropol,"Castropol, Medellín, Antioquia",203.0,3,-0.3824373728100012,3 habitaciones
1213,1213,https://http2.mlstatic.com/D_NQ_NP_736466-MCO71277680371_082023-W.jpg,Casa En Venta En Medellín Sector Robledo,"Robledo, Medellín, Antioquia",131.0,4,-0.5729535308821109,4 habitaciones
1214,1214,https://http2.mlstatic.com/D_NQ_NP_775557-MCO71299267407_082023-W.jpg,Casa En Venta Medellin Sector Poblado,"El Poblado, Medellín, Antioquia",554.0,5,1.5771573959316985,5 habitaciones
1215,1215,https://http2.mlstatic.com/D_NQ_NP_600902-MCO71299088443_082023-W.jpg,Casa Duplex En Venta  Medellin Sector Poblado ,"El Poblado, Medellín, Antioquia",360.0,5,0.025811537344519575,5 habitaciones
1216,1216,https://http2.mlstatic.com/D_NQ_NP_826707-MCO71277672025_082023-W.jpg,Casa En Venta En Medellín Sector Palmas,"Las Palmas, Medellín, Antioquia",3.0,3,1.3322080498389859,3 habitaciones
1217,1217,https://http2.mlstatic.com/D_NQ_NP_743275-MCO71299254927_082023-W.jpg,Casa En Venta Medellin Sector Toscana,"Toscana, Medellín, Antioquia",216.0,5,-0.575675190283141,5 habitaciones
